﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Undersøgelsesmetode;Undersøgelsesniveau;Søtype/Sønaturtype;Teknisk anvisning;Dataejer;Link;Transekt nummer;Transekt navn;Transekt-start, GeoZone;Transekt-start, x-koordinat;Transekt-start, y-koordinat;Transekt-slut, GeoZone;Transekt-slut, x-koordinat;Transekt-slut, y-koordinat;Punkt nummer;Punkt, GeoZone;Punkt, x-koordinat;Punkt, y-koordinat;Aktivitetssted;Aktiv;Dybde (cm);Arts tom;Taxonkode;Artkode;Art latin;Art;Dækningsgrad;Undervandsplanter, dækningsgrad;Undervandsplanter, gennemsnitshøjde;Trådalger, dækningsgrad;Kvalitetsmærke
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;16;Transektnr AN03;32;696712;6208540;32;694281;6210499;8;32;694514;6210311;16_8;Ja;210;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;29-06-2006;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/52a495e4-4ba9-4bf7-9800-7b770d4fbaf0;2;Transektnr AM08;32;693538;6208529;32;693591;6208486;3;32;693569;6208504;2_3;Ja;130;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;14;Transektnr AN01;32;696354;6209856;32;695761;6210334;6;32;695761;6210334;14_6;Ja;30;Nej;1601010100803;87;Chara globularis var. globularis;;2 - 6-25 %;2 - 6-25 %;5;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;12-08-2024;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/63cb4794-256d-4f85-a529-2c950eb56ea4;45;Transektnr AV12;32;689830;6209462;32;690956;6208555;5;32;689880;6209421;45_5;Ja;170;Ja;;;;;;0 - 0 %;0;0 - 0 %;1
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;22-06-2009;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e0604f5d-ef41-4af0-9cf7-e8f7bfdfe90e;4;Transektnr AM13;32;692433;6206850;32;692557;6206751;4;32;692530;6206773;4_4;Ja;100;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;15;Transektnr AN02;32;696744;6209028;32;695128;6210331;5;32;696331;6209361;15_5;Ja;220;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;05-07-2005;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fae56ba8-fada-4ee6-9c92-f910807f6ed3;20;Transektnr AØ03;32;698615;6207006;32;697147;6208189;11;32;697147;6208189;20_11;Ja;70;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;29-06-2006;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/52a495e4-4ba9-4bf7-9800-7b770d4fbaf0;24;Transektnr AØ07;32;696807;6206408;32;696593;6206581;3;32;696654;6206532;24_3;Ja;100;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;30-06-2014;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/113505ad-1363-48d2-adb4-c669222366df;4;Transektnr AM10;32;692967;6207961;32;693029;6207912;6;32;693029;6207912;4_6;Ja;150;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;30-06-2014;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/113505ad-1363-48d2-adb4-c669222366df;31;Transektnr AS14;32;694959;6204302;32;694871;6204372;3;32;694939;6204318;31_3;Ja;130;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;12-08-2024;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/63cb4794-256d-4f85-a529-2c950eb56ea4;10;Transektnr AM17;32;691571;6205490;32;691625;6205447;3;32;691591;6205474;10_3;Ja;145;Ja;;;;;;0 - 0 %;0;0 - 0 %;1
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;37;Transektnr AV03;32;691894;6212422;32;693424;6211190;7;32;692434;6211987;37_7;Ja;140;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;23-08-2011;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/91949dfb-1a90-4a35-96dd-58c9b1fa1cca;30;Transektnr AS13;32;695241;6204588;32;695166;6204649;6;32;695166;6204649;30_6;Ja;210;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;38;Transektnr AV05;32;691646;6211594;32;691703;6211548;3;32;691669;6211574;38_3;Ja;130;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;46;Transektnr AV12;32;689830;6209462;32;690956;6208555;10;32;690959;6208552;46_10;Ja;100;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;2;Transektnr AM08;32;693538;6208529;32;693591;6208486;3;32;693538;6208529;2_3;Ja;125;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;23-08-2011;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/91949dfb-1a90-4a35-96dd-58c9b1fa1cca;42;Transektnr AV08;32;691260;6210364;32;692711;6209196;2;32;691279;6210348;42_2;Ja;120;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;12-08-2024;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/63cb4794-256d-4f85-a529-2c950eb56ea4;21;Transektnr AØ05;32;698327;6206211;32;698261;6206264;5;32;698271;6206256;21_5;Ja;250;Ja;;;;;;0 - 0 %;0;0 - 0 %;1
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;22-06-2009;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e0604f5d-ef41-4af0-9cf7-e8f7bfdfe90e;10;Transektnr AN03;32;696712;6208540;32;694281;6210499;2;32;696668;6208576;10_2;Ja;130;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;2;Transektnr AM08;32;693538;6208529;32;693591;6208486;5;32;693569;6208504;2_5;Ja;175;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;30-06-2014;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/113505ad-1363-48d2-adb4-c669222366df;7;Transektnr AM13;32;692433;6206850;32;692557;6206751;3;32;692492;6206803;7_3;Ja;90;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;25-06-2007;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9534acc4-2d9a-4455-ad3d-dd10cbdf7de2;15;Transektnr AN01;32;696354;6209856;32;695761;6210334;2;32;696324;6209879;15_2;Ja;80;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;12;Transektnr AM18;32;691337;6205165;32;691398;6205116;1;32;691325;6205174;12_1;Ja;40;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;30-06-2014;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/113505ad-1363-48d2-adb4-c669222366df;42;Transektnr AV08;32;691260;6210364;32;692711;6209196;8;32;692645;6209248;42_8;Ja;200;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;47;Transektnr AV13;32;689712;6209043;32;691274;6207784;11;32;691301;6207762;47_11;Ja;50;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;29-06-2006;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/52a495e4-4ba9-4bf7-9800-7b770d4fbaf0;1;Transektnr AM07;32;693491;6209081;32;693762;6208862;3;32;693603;6208990;1_3;Ja;190;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;29-06-2006;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/52a495e4-4ba9-4bf7-9800-7b770d4fbaf0;42;Transektnr AV08;32;691260;6210364;32;692711;6209196;7;32;692645;6209248;42_7;Ja;200;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;23;Transektnr AØ06;32;698076;6205900;32;697229;6206582;13;32;697713;6206192;23_13;Ja;50;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;29-06-2006;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/52a495e4-4ba9-4bf7-9800-7b770d4fbaf0;37;Transektnr AV03;32;691894;6212422;32;693424;6211190;2;32;691946;6212381;37_2;Ja;90;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;23-08-2011;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/91949dfb-1a90-4a35-96dd-58c9b1fa1cca;44;Transektnr AV10;32;690440;6209997;32;691570;6209087;4;32;690512;6209939;44_4;Ja;190;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;30-06-2014;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/113505ad-1363-48d2-adb4-c669222366df;49;Transektnr AV15;32;689549;6208147;32;690824;6207120;9;32;690811;6207130;49_9;Ja;150;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;8;Transektnr AM14;32;692203;6206522;32;692301;6206443;2;32;692254;6206481;8_2;Ja;125;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;12-08-2024;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/63cb4794-256d-4f85-a529-2c950eb56ea4;27;Transektnr AS11;32;695822;6205147;32;695716;6205233;4;32;695802;6205163;27_4;Ja;165;Nej;2900500030630;6466;Potamogeton perfoliatus;Hjertebladet vandaks;0 - 0 %;0 - 0 %;0;0 - 0 %;1
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;25-06-2007;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9534acc4-2d9a-4455-ad3d-dd10cbdf7de2;39;Transektnr AV05;32;691646;6211594;32;691703;6211548;1;32;691677;6211568;39_1;Ja;80;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;29-06-2006;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/52a495e4-4ba9-4bf7-9800-7b770d4fbaf0;26;Transektnr AS09;32;696542;6205595;32;696382;6205723;2;32;696510;6205620;26_2;Ja;60;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;18;Transektnr AN04;32;696489;6208206;32;696284;6208371;1;32;696489;6208206;18_1;Ja;50;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;29-06-2006;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/52a495e4-4ba9-4bf7-9800-7b770d4fbaf0;8;Transektnr AM14;32;692203;6206522;32;692301;6206443;4;32;692297;6206446;8_4;Ja;170;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;6;Transektnr AM13;32;692433;6206850;32;692557;6206751;4;32;692530;6206773;6_4;Ja;180;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;30-06-2014;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/113505ad-1363-48d2-adb4-c669222366df;17;Transektnr AN03;32;696712;6208540;32;694281;6210499;2;32;696712;6208540;17_2;Ja;90;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;25-06-2007;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9534acc4-2d9a-4455-ad3d-dd10cbdf7de2;35;Transektnr AS18;32;693307;6203579;32;693224;6203645;4;32;693243;6203630;35_4;Ja;140;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;19;Transektnr AØ02;32;698584;6207545;32;697520;6208402;12;32;697622;6208321;19_12;Ja;175;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;23-08-2011;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/91949dfb-1a90-4a35-96dd-58c9b1fa1cca;39;Transektnr AV05;32;691646;6211594;32;691703;6211548;3;32;691686;6211562;39_3;Ja;130;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;31;Transektnr AS15;32;694556;6204113;32;694502;6204156;2;32;694556;6204113;31_2;Ja;80;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;11;Transektnr AM17;32;691571;6205490;32;691625;6205447;2;32;691571;6205490;11_2;Ja;70;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;25-06-2007;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9534acc4-2d9a-4455-ad3d-dd10cbdf7de2;36;Transektnr AS19;32;693009;6203304;32;692910;6203384;3;32;692979;6203328;36_3;Ja;160;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;30-06-2014;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/113505ad-1363-48d2-adb4-c669222366df;40;Transektnr AV06;32;691509;6211191;32;691600;6211118;6;32;691552;6211159;40_6;Ja;250;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;12-08-2024;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/63cb4794-256d-4f85-a529-2c950eb56ea4;36;Transektnr AV03;32;691894;6212422;32;693424;6211190;3;32;692340;6212063;36_3;Ja;65;Ja;;;;;;0 - 0 %;0;0 - 0 %;1
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;18;Transektnr AN04;32;696489;6208206;32;696284;6208371;2;32;696452;6208236;18_2;Ja;70;Nej;2705550030060;4078;Myriophyllum spicatum;Aks-tusindblad;2 - 6-25 %;2 - 6-25 %;70;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;43;Transektnr AV09;32;691039;6210028;32;691858;6209369;10;32;691934;6209310;43_10;Ja;100;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;3;Transektnr AM09;32;693252;6208245;32;693336;6208178;5;32;693336;6208178;3_5;Ja;175;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;23-08-2011;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/91949dfb-1a90-4a35-96dd-58c9b1fa1cca;46;Transektnr AV12;32;689830;6209462;32;690956;6208555;1;32;689830;6209462;46_1;Ja;100;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;12-08-2024;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/63cb4794-256d-4f85-a529-2c950eb56ea4;41;Transektnr AV08;32;691260;6210364;32;692711;6209196;9;32;692674;6209224;41_9;Ja;160;Ja;;;;;;0 - 0 %;0;0 - 0 %;1
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;19;Transektnr AØ02;32;698584;6207545;32;697520;6208402;8;32;697826;6208156;19_8;Ja;150;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;12-08-2024;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/63cb4794-256d-4f85-a529-2c950eb56ea4;32;Transektnr AS16;32;693756;6204244;32;693715;6204277;4;32;693739;6204257;32_4;Ja;130;Ja;;;;;;0 - 0 %;0;0 - 0 %;1
